300.;-11.00;2.00;17135.9;-2924.0;-19727.0
300.;-10.00;2.00;17759.3;-2864.4;-19317.3
300.;-9.00;2.00;18390.0;-2801.3;-18859.5
300.;-8.00;2.00;19025.1;-2734.9;-18352.7
300.;-7.00;2.00;19661.8;-2665.3;-17796.4
300.;-6.00;2.00;20297.3;-2592.7;-17190.4
300.;-5.00;2.00;20928.6;-2517.5;-16534.7
300.;-4.00;2.00;21552.8;-2440.0;-15829.8
300.;-3.00;2.00;22167.2;-2360.3;-15076.2
300.;-2.00;2.00;22768.9;-2278.8;-14274.9
300.;-1.00;2.00;23355.2;-2195.8;-13427.2
300.;0.00;2.00;23923.6;-2111.7;-12534.4
300.;1.00;2.00;24471.4;-2026.6;-11598.4
300.;2.00;2.00;24996.5;-1941.0;-10620.9
300.;3.00;2.00;25496.5;-1855.1;-9604.2
300.;4.00;2.00;25969.5;-1769.2;-8550.7
300.;5.00;2.00;26413.6;-1683.5;-7462.7
300.;6.00;2.00;26827.1;-1598.3;-6342.9
300.;7.00;2.00;27208.7;-1513.9;-5194.2
300.;8.00;2.00;27556.9;-1430.5;-4019.3
300.;9.00;2.00;27870.8;-1348.2;-2821.2
300.;10.00;2.00;28149.5;-1267.4;-1603.0
300.;11.00;2.00;28392.3;-1188.0;-367.5
300.;12.00;2.00;28598.7;-1110.5;882.0
300.;13.00;2.00;28768.5;-1034.8;2142.5
300.;14.00;2.00;28901.7;-961.2;3411.1
300.;15.00;2.00;28998.2;-889.7;4684.7
300.;16.00;2.00;29058.5;-820.6;5960.5
300.;17.00;2.00;29082.9;-754.0;7235.5
300.;18.00;2.00;29072.1;-689.9;8507.0
300.;19.00;2.00;29026.9;-628.4;9772.4
300.;20.00;2.00;28948.2;-569.8;11029.1
300.;21.00;2.00;28837.0;-514.0;12274.7
300.;22.00;2.00;28694.6;-461.3;13507.0
300.;23.00;2.00;28522.1;-411.5;14723.8
300.;24.00;2.00;28321.0;-364.9;15923.1
300.;25.00;2.00;28092.7;-321.5;17103.3
300.;26.00;2.00;27838.6;-281.3;18262.5
300.;27.00;2.00;27560.5;-244.4;19399.5
300.;28.00;2.00;27259.7;-210.9;20512.8
300.;29.00;2.00;26938.0;-180.6;21601.3
300.;30.00;2.00;26597.0;-153.7;22664.1
300.;31.00;2.00;26238.3;-130.0;23700.4
300.;32.00;2.00;25863.5;-109.7;24709.5
300.;33.00;2.00;25474.1;-92.5;25691.0
300.;34.00;2.00;25071.8;-78.5;26644.5
300.;35.00;2.00;24658.0;-67.6;27569.8
300.;36.00;2.00;24234.1;-59.6;28466.8
300.;37.00;2.00;23801.5;-54.5;29335.6
300.;38.00;2.00;23361.6;-52.1;30176.3
300.;39.00;2.00;22915.5;-52.3;30989.2
300.;40.00;2.00;22464.5;-54.9;31774.6
300.;41.00;2.00;22009.5;-59.9;32532.8
300.;42.00;2.00;21551.7;-66.9;33264.4
300.;43.00;2.00;21092.0;-76.0;33969.9
300.;44.00;2.00;20631.2;-86.8;34649.9
300.;45.00;2.00;20170.2;-99.2;35305.1
300.;46.00;2.00;19709.6;-113.1;35936.0
300.;47.00;2.00;19250.1;-128.2;36543.4
300.;48.00;2.00;18792.4;-144.4;37128.0
300.;49.00;2.00;18336.8;-161.6;37690.6
300.;50.00;2.00;17884.0;-179.4;38231.8
300.;51.00;2.00;17434.3;-197.9;38752.6
300.;52.00;2.00;16988.0;-216.7;39253.6
300.;53.00;2.00;16545.5;-235.8;39735.8
300.;54.00;2.00;16107.0;-254.9;40199.8
300.;55.00;2.00;15672.8;-273.9;40646.5
300.;56.00;2.00;15242.9;-292.7;41076.7
